account_id,usage_date,active_users,successful_syncs,data_acceptance_rate,key_workflows_completed
ACCT-020,2026-02-03,6,1,0.96,1
ACCT-020,2026-02-04,6,1,0.96,1
ACCT-020,2026-02-05,7,1,0.96,1
ACCT-020,2026-02-06,7,1,0.96,1
ACCT-020,2026-02-07,7,1,0.96,1
ACCT-020,2026-02-08,8,1,0.96,1
ACCT-020,2026-02-09,8,1,0.96,1
ACCT-020,2026-02-10,8,1,0.96,1
ACCT-020,2026-02-11,8,1,0.96,1
ACCT-020,2026-02-12,8,1,0.96,1
ACCT-020,2026-02-13,8,1,0.96,1
ACCT-020,2026-02-14,8,1,0.96,1
ACCT-020,2026-02-15,8,1,0.96,1
ACCT-020,2026-02-16,8,1,0.96,1
ACCT-020,2026-02-17,8,1,0.96,1
ACCT-020,2026-02-18,8,1,0.96,1
ACCT-020,2026-02-19,8,1,0.96,1
ACCT-020,2026-02-20,8,1,0.96,1
ACCT-020,2026-02-21,8,1,0.96,1
ACCT-020,2026-02-22,8,1,0.96,1
ACCT-021,2026-01-12,1,0,0.91,0
ACCT-021,2026-01-13,1,0,0.91,0
ACCT-021,2026-01-14,1,1,0.91,0
ACCT-021,2026-01-15,2,1,0.91,0
ACCT-021,2026-01-16,2,1,0.96,0
ACCT-021,2026-01-17,2,1,0.96,1
ACCT-021,2026-01-18,3,1,0.96,1
ACCT-021,2026-01-19,3,1,0.96,1
ACCT-021,2026-01-20,3,1,0.96,1
ACCT-021,2026-01-21,4,1,0.96,1
ACCT-021,2026-01-22,4,1,0.96,1
ACCT-021,2026-01-23,4,1,0.96,1
ACCT-021,2026-01-24,5,1,0.96,1
ACCT-021,2026-01-25,5,1,0.96,1
ACCT-021,2026-01-26,5,1,0.96,1
ACCT-021,2026-01-27,6,1,0.96,1
ACCT-021,2026-01-28,6,1,0.96,1
ACCT-021,2026-01-29,6,1,0.96,1
ACCT-021,2026-01-30,7,1,0.96,1
ACCT-021,2026-01-31,7,1,0.96,1
ACCT-021,2026-02-01,7,1,0.96,1
ACCT-021,2026-02-02,8,1,0.96,1
ACCT-021,2026-02-03,8,1,0.96,1
ACCT-021,2026-02-04,8,1,0.96,1
ACCT-021,2026-02-05,8,1,0.96,1
ACCT-021,2026-02-06,8,1,0.96,1
ACCT-021,2026-02-07,8,1,0.96,1
ACCT-021,2026-02-08,8,1,0.96,1
ACCT-021,2026-02-09,8,1,0.96,1
ACCT-021,2026-02-10,8,1,0.96,1
ACCT-022,2026-01-01,2,0,0.91,0
ACCT-022,2026-01-02,2,0,0.91,0
ACCT-022,2026-01-03,2,1,0.91,0
ACCT-022,2026-01-04,3,1,0.91,0
ACCT-022,2026-01-05,3,1,0.96,0
ACCT-022,2026-01-06,3,1,0.96,1
ACCT-022,2026-01-07,4,1,0.96,1
ACCT-022,2026-01-08,4,1,0.96,1
ACCT-022,2026-01-09,4,1,0.96,1
ACCT-022,2026-01-10,5,1,0.96,1
ACCT-022,2026-01-11,5,1,0.96,1
ACCT-022,2026-01-12,5,1,0.96,1
ACCT-022,2026-01-13,6,1,0.96,1
ACCT-022,2026-01-14,6,1,0.96,1
ACCT-022,2026-01-15,6,1,0.96,1
ACCT-022,2026-01-16,7,1,0.96,1
ACCT-022,2026-01-17,7,1,0.96,1
ACCT-022,2026-01-18,7,1,0.96,1
ACCT-022,2026-01-19,8,1,0.96,1
ACCT-022,2026-01-20,8,1,0.96,1
ACCT-022,2026-01-21,8,1,0.96,1
ACCT-022,2026-01-22,8,1,0.96,1
ACCT-022,2026-01-23,8,1,0.96,1
ACCT-022,2026-01-24,8,1,0.96,1
ACCT-022,2026-01-25,8,1,0.96,1
ACCT-022,2026-01-26,8,1,0.96,1
ACCT-022,2026-01-27,8,1,0.96,1
ACCT-022,2026-01-28,8,1,0.96,1
ACCT-022,2026-01-29,8,1,0.96,1
ACCT-022,2026-01-30,8,1,0.96,1
ACCT-023,2026-01-01,3,0,0.91,0
ACCT-023,2026-01-02,3,0,0.91,0
ACCT-023,2026-01-03,3,1,0.91,0
ACCT-023,2026-01-04,4,1,0.91,0
ACCT-023,2026-01-05,4,1,0.96,0
ACCT-023,2026-01-06,4,1,0.96,1
ACCT-023,2026-01-07,5,1,0.96,1
ACCT-023,2026-01-08,5,1,0.96,1
ACCT-023,2026-01-09,5,1,0.96,1
ACCT-023,2026-01-10,6,1,0.96,1
ACCT-023,2026-01-11,6,1,0.96,1
ACCT-023,2026-01-12,6,1,0.96,1
ACCT-023,2026-01-13,7,1,0.96,1
ACCT-023,2026-01-14,7,1,0.96,1
ACCT-023,2026-01-15,7,1,0.96,1
ACCT-023,2026-01-16,8,1,0.96,1
ACCT-023,2026-01-17,8,1,0.96,1
ACCT-023,2026-01-18,8,1,0.96,1
ACCT-023,2026-01-19,8,1,0.96,1
ACCT-023,2026-01-20,8,1,0.96,1
ACCT-023,2026-01-21,8,1,0.96,1
ACCT-023,2026-01-22,8,1,0.96,1
ACCT-023,2026-01-23,8,1,0.96,1
ACCT-023,2026-01-24,8,1,0.96,1
ACCT-023,2026-01-25,8,1,0.96,1
ACCT-023,2026-01-26,8,1,0.96,1
ACCT-023,2026-01-27,8,1,0.96,1
ACCT-023,2026-01-28,8,1,0.96,1
ACCT-023,2026-01-29,8,1,0.96,1
ACCT-023,2026-01-30,8,1,0.96,1
ACCT-024,2026-01-23,1,0,0.91,0
ACCT-024,2026-01-24,1,0,0.91,0
ACCT-024,2026-01-25,1,1,0.91,0
ACCT-024,2026-01-26,2,1,0.91,0
ACCT-024,2026-01-27,2,1,0.96,0
ACCT-024,2026-01-28,2,1,0.96,1
ACCT-024,2026-01-29,3,1,0.96,1
ACCT-024,2026-01-30,3,1,0.96,1
ACCT-024,2026-01-31,3,1,0.96,1
ACCT-024,2026-02-01,4,1,0.96,1
ACCT-024,2026-02-02,4,1,0.96,1
ACCT-024,2026-02-03,4,1,0.96,1
ACCT-024,2026-02-04,5,1,0.96,1
ACCT-024,2026-02-05,5,1,0.96,1
ACCT-024,2026-02-06,5,1,0.96,1
ACCT-024,2026-02-07,6,1,0.96,1
ACCT-024,2026-02-08,6,1,0.96,1
ACCT-024,2026-02-09,6,1,0.96,1
ACCT-024,2026-02-10,7,1,0.96,1
ACCT-024,2026-02-11,7,1,0.96,1
ACCT-024,2026-02-12,7,1,0.96,1
ACCT-024,2026-02-13,8,1,0.96,1
ACCT-024,2026-02-14,8,1,0.96,1
ACCT-024,2026-02-15,8,1,0.96,1
ACCT-024,2026-02-16,8,1,0.96,1
ACCT-024,2026-02-17,8,1,0.96,1
ACCT-024,2026-02-18,8,1,0.96,1
ACCT-024,2026-02-19,8,1,0.96,1
ACCT-024,2026-02-20,8,1,0.96,1
ACCT-024,2026-02-21,8,1,0.96,1
ACCT-025,2026-02-20,2,0,0.91,0
ACCT-025,2026-02-21,2,0,0.91,0
ACCT-025,2026-02-22,2,1,0.91,0
ACCT-025,2026-02-23,3,1,0.91,0
ACCT-025,2026-02-24,3,1,0.96,0
ACCT-025,2026-02-25,3,1,0.96,1
ACCT-025,2026-02-26,4,1,0.96,1
ACCT-025,2026-02-27,4,1,0.96,1
ACCT-025,2026-02-28,4,1,0.96,1
ACCT-025,2026-03-01,5,1,0.96,1
ACCT-025,2026-03-02,5,1,0.96,1
ACCT-025,2026-03-03,5,1,0.96,1
ACCT-025,2026-03-04,6,1,0.96,1
ACCT-025,2026-03-05,6,1,0.96,1
ACCT-025,2026-03-06,6,1,0.96,1
ACCT-025,2026-03-07,7,1,0.96,1
ACCT-025,2026-03-08,7,1,0.96,1
ACCT-025,2026-03-09,7,1,0.96,1
ACCT-025,2026-03-10,8,1,0.96,1
ACCT-025,2026-03-11,8,1,0.96,1
ACCT-025,2026-03-12,8,1,0.96,1
ACCT-025,2026-03-13,8,1,0.96,1
ACCT-025,2026-03-14,8,1,0.96,1
ACCT-025,2026-03-15,8,1,0.96,1
ACCT-025,2026-03-16,8,1,0.96,1
ACCT-025,2026-03-17,8,1,0.96,1
ACCT-025,2026-03-18,8,1,0.96,1
ACCT-025,2026-03-19,8,1,0.96,1
ACCT-025,2026-03-20,8,1,0.96,1
ACCT-025,2026-03-21,8,1,0.96,1
ACCT-026,2026-01-15,3,0,0.91,0
ACCT-026,2026-01-16,3,0,0.91,0
ACCT-026,2026-01-17,3,1,0.91,0
ACCT-026,2026-01-18,4,1,0.91,0
ACCT-026,2026-01-19,4,1,0.96,0
ACCT-026,2026-01-20,4,1,0.96,1
ACCT-026,2026-01-21,5,1,0.96,1
ACCT-026,2026-01-22,5,1,0.96,1
ACCT-026,2026-01-23,5,1,0.96,1
ACCT-026,2026-01-24,6,1,0.96,1
ACCT-026,2026-01-25,6,1,0.96,1
ACCT-026,2026-01-26,6,1,0.96,1
ACCT-026,2026-01-27,7,1,0.96,1
ACCT-026,2026-01-28,7,1,0.96,1
ACCT-026,2026-01-29,7,1,0.96,1
ACCT-026,2026-01-30,8,1,0.96,1
ACCT-026,2026-01-31,8,1,0.96,1
ACCT-026,2026-02-01,8,1,0.96,1
ACCT-026,2026-02-02,8,1,0.96,1
ACCT-026,2026-02-03,8,1,0.96,1
ACCT-026,2026-02-04,8,1,0.96,1
ACCT-026,2026-02-05,8,1,0.96,1
ACCT-026,2026-02-06,8,1,0.96,1
ACCT-026,2026-02-07,8,1,0.96,1
ACCT-026,2026-02-08,8,1,0.96,1
ACCT-026,2026-02-09,8,1,0.96,1
ACCT-026,2026-02-10,8,1,0.96,1
ACCT-026,2026-02-11,8,1,0.96,1
ACCT-026,2026-02-12,8,1,0.96,1
ACCT-026,2026-02-13,8,1,0.96,1
ACCT-027,2026-02-09,1,0,0.91,0
ACCT-027,2026-02-10,1,0,0.91,0
ACCT-027,2026-02-11,1,1,0.91,0
ACCT-027,2026-02-12,2,1,0.91,0
ACCT-027,2026-02-13,2,1,0.96,0
ACCT-027,2026-02-14,2,1,0.96,1
ACCT-027,2026-02-15,3,1,0.96,1
ACCT-027,2026-02-16,3,1,0.96,1
ACCT-027,2026-02-17,3,1,0.96,1
ACCT-027,2026-02-18,4,1,0.96,1
ACCT-027,2026-02-19,4,1,0.96,1
ACCT-027,2026-02-20,4,1,0.96,1
ACCT-027,2026-02-21,5,1,0.96,1
ACCT-027,2026-02-22,5,1,0.96,1
ACCT-027,2026-02-23,5,1,0.96,1
ACCT-027,2026-02-24,6,1,0.96,1
ACCT-027,2026-02-25,6,1,0.96,1
ACCT-027,2026-02-26,6,1,0.96,1
ACCT-027,2026-02-27,7,1,0.96,1
ACCT-027,2026-02-28,7,1,0.96,1
ACCT-027,2026-03-01,7,1,0.96,1
ACCT-027,2026-03-02,8,1,0.96,1
ACCT-027,2026-03-03,8,1,0.96,1
ACCT-027,2026-03-04,8,1,0.96,1
ACCT-027,2026-03-05,8,1,0.96,1
ACCT-027,2026-03-06,8,1,0.96,1
ACCT-027,2026-03-07,8,1,0.96,1
ACCT-027,2026-03-08,8,1,0.96,1
ACCT-027,2026-03-09,8,1,0.96,1
ACCT-027,2026-03-10,8,1,0.96,1
ACCT-028,2026-01-21,2,0,0.91,0
ACCT-028,2026-01-22,2,0,0.91,0
ACCT-028,2026-01-23,2,1,0.91,0
ACCT-028,2026-01-24,3,1,0.91,0
ACCT-028,2026-01-25,3,1,0.96,0
ACCT-028,2026-01-26,3,1,0.96,1
ACCT-028,2026-01-27,4,1,0.96,1
ACCT-028,2026-01-28,4,1,0.96,1
ACCT-028,2026-01-29,4,1,0.96,1
ACCT-028,2026-01-30,5,1,0.96,1
ACCT-028,2026-01-31,5,1,0.96,1
ACCT-028,2026-02-01,5,1,0.96,1
ACCT-028,2026-02-02,6,1,0.96,1
ACCT-028,2026-02-03,6,1,0.96,1
ACCT-028,2026-02-04,6,1,0.96,1
ACCT-028,2026-02-05,7,1,0.96,1
ACCT-028,2026-02-06,7,1,0.96,1
ACCT-028,2026-02-07,7,1,0.96,1
ACCT-028,2026-02-08,8,1,0.96,1
ACCT-028,2026-02-09,8,1,0.96,1
ACCT-028,2026-02-10,8,1,0.96,1
ACCT-028,2026-02-11,8,1,0.96,1
ACCT-028,2026-02-12,8,1,0.96,1
ACCT-028,2026-02-13,8,1,0.96,1
ACCT-028,2026-02-14,8,1,0.96,1
ACCT-028,2026-02-15,8,1,0.96,1
ACCT-028,2026-02-16,8,1,0.96,1
ACCT-028,2026-02-17,8,1,0.96,1
ACCT-028,2026-02-18,8,1,0.96,1
ACCT-028,2026-02-19,8,1,0.96,1
ACCT-029,2026-02-05,3,0,0.91,0
ACCT-029,2026-02-06,3,0,0.91,0
ACCT-029,2026-02-07,3,1,0.91,0
ACCT-029,2026-02-08,4,1,0.91,0
ACCT-029,2026-02-09,4,1,0.96,0
ACCT-029,2026-02-10,4,1,0.96,1
ACCT-029,2026-02-11,5,1,0.96,1
ACCT-029,2026-02-12,5,1,0.96,1
ACCT-029,2026-02-13,5,1,0.96,1
ACCT-029,2026-02-14,6,1,0.96,1
ACCT-029,2026-02-15,6,1,0.96,1
ACCT-029,2026-02-16,6,1,0.96,1
ACCT-029,2026-02-17,7,1,0.96,1
ACCT-029,2026-02-18,7,1,0.96,1
ACCT-029,2026-02-19,7,1,0.96,1
ACCT-029,2026-02-20,8,1,0.96,1
ACCT-029,2026-02-21,8,1,0.96,1
ACCT-029,2026-02-22,8,1,0.96,1
ACCT-029,2026-02-23,8,1,0.96,1
ACCT-029,2026-02-24,8,1,0.96,1
ACCT-029,2026-02-25,8,1,0.96,1
ACCT-029,2026-02-26,8,1,0.96,1
ACCT-029,2026-02-27,8,1,0.96,1
ACCT-029,2026-02-28,8,1,0.96,1
ACCT-029,2026-03-01,8,1,0.96,1
ACCT-029,2026-03-02,8,1,0.96,1
ACCT-029,2026-03-03,8,1,0.96,1
ACCT-029,2026-03-04,8,1,0.96,1
ACCT-029,2026-03-05,8,1,0.96,1
ACCT-029,2026-03-06,8,1,0.96,1
ACCT-030,2026-03-19,1,0,0.91,0
ACCT-030,2026-03-20,1,0,0.91,0
ACCT-030,2026-03-21,1,1,0.91,0
ACCT-030,2026-03-22,2,1,0.91,0
ACCT-030,2026-03-23,2,1,0.96,0
ACCT-030,2026-03-24,2,1,0.96,1
ACCT-030,2026-03-25,3,1,0.96,1
ACCT-030,2026-03-26,3,1,0.96,1
ACCT-030,2026-03-27,3,1,0.96,1
ACCT-030,2026-03-28,4,1,0.96,1
ACCT-030,2026-03-29,4,1,0.96,1
ACCT-030,2026-03-30,4,1,0.96,1
ACCT-030,2026-03-31,5,1,0.96,1
ACCT-030,2026-04-01,5,1,0.96,1
ACCT-030,2026-04-02,5,1,0.96,1
ACCT-030,2026-04-03,6,1,0.96,1
ACCT-030,2026-04-04,6,1,0.96,1
ACCT-030,2026-04-05,6,1,0.96,1
ACCT-030,2026-04-06,7,1,0.96,1
ACCT-030,2026-04-07,7,1,0.96,1
ACCT-030,2026-04-08,7,1,0.96,1
ACCT-030,2026-04-09,8,1,0.96,1
ACCT-030,2026-04-10,8,1,0.96,1
ACCT-030,2026-04-11,8,1,0.96,1
ACCT-030,2026-04-12,8,1,0.96,1
ACCT-030,2026-04-13,8,1,0.96,1
ACCT-030,2026-04-14,8,1,0.96,1
ACCT-030,2026-04-15,8,1,0.96,1
ACCT-030,2026-04-16,8,1,0.96,1
ACCT-030,2026-04-17,8,1,0.96,1
ACCT-031,2026-02-14,2,0,0.91,0
ACCT-031,2026-02-15,2,0,0.91,0
ACCT-031,2026-02-16,2,1,0.91,0
ACCT-031,2026-02-17,3,1,0.91,0
ACCT-031,2026-02-18,3,1,0.96,0
ACCT-031,2026-02-19,3,1,0.96,1
ACCT-031,2026-02-20,4,1,0.96,1
ACCT-031,2026-02-21,4,1,0.96,1
ACCT-031,2026-02-22,4,1,0.96,1
ACCT-031,2026-02-23,5,1,0.96,1
ACCT-031,2026-02-24,5,1,0.96,1
ACCT-031,2026-02-25,5,1,0.96,1
ACCT-031,2026-02-26,6,1,0.96,1
ACCT-031,2026-02-27,6,1,0.96,1
ACCT-031,2026-02-28,6,1,0.96,1
ACCT-031,2026-03-01,7,1,0.96,1
ACCT-031,2026-03-02,7,1,0.96,1
ACCT-031,2026-03-03,7,1,0.96,1
ACCT-031,2026-03-04,8,1,0.96,1
ACCT-031,2026-03-05,8,1,0.96,1
ACCT-031,2026-03-06,8,1,0.96,1
ACCT-031,2026-03-07,8,1,0.96,1
ACCT-031,2026-03-08,8,1,0.96,1
ACCT-031,2026-03-09,8,1,0.96,1
ACCT-031,2026-03-10,8,1,0.96,1
ACCT-031,2026-03-11,8,1,0.96,1
ACCT-031,2026-03-12,8,1,0.96,1
ACCT-031,2026-03-13,8,1,0.96,1
ACCT-031,2026-03-14,8,1,0.96,1
ACCT-031,2026-03-15,8,1,0.96,1
ACCT-032,2026-02-12,3,0,0.91,0
ACCT-032,2026-02-13,3,0,0.91,0
ACCT-032,2026-02-14,3,1,0.91,0
ACCT-032,2026-02-15,4,1,0.91,0
ACCT-032,2026-02-16,4,1,0.96,0
ACCT-032,2026-02-17,4,1,0.96,1
ACCT-032,2026-02-18,5,1,0.96,1
ACCT-032,2026-02-19,5,1,0.96,1
ACCT-032,2026-02-20,5,1,0.96,1
ACCT-032,2026-02-21,6,1,0.96,1
ACCT-032,2026-02-22,6,1,0.96,1
ACCT-032,2026-02-23,6,1,0.96,1
ACCT-032,2026-02-24,7,1,0.96,1
ACCT-032,2026-02-25,7,1,0.96,1
ACCT-032,2026-02-26,7,1,0.96,1
ACCT-032,2026-02-27,8,1,0.96,1
ACCT-032,2026-02-28,8,1,0.96,1
ACCT-032,2026-03-01,8,1,0.96,1
ACCT-032,2026-03-02,8,1,0.96,1
ACCT-032,2026-03-03,8,1,0.96,1
ACCT-032,2026-03-04,8,1,0.96,1
ACCT-032,2026-03-05,8,1,0.96,1
ACCT-032,2026-03-06,8,1,0.96,1
ACCT-032,2026-03-07,8,1,0.96,1
ACCT-032,2026-03-08,8,1,0.96,1
ACCT-032,2026-03-09,8,1,0.96,1
ACCT-032,2026-03-10,8,1,0.96,1
ACCT-032,2026-03-11,8,1,0.96,1
ACCT-032,2026-03-12,8,1,0.96,1
ACCT-032,2026-03-13,8,1,0.96,1
ACCT-033,2026-03-10,1,0,0.91,0
ACCT-033,2026-03-11,1,0,0.91,0
ACCT-033,2026-03-12,1,1,0.91,0
ACCT-033,2026-03-13,2,1,0.91,0
ACCT-033,2026-03-14,2,1,0.96,0
ACCT-033,2026-03-15,2,1,0.96,1
ACCT-033,2026-03-16,3,1,0.96,1
ACCT-033,2026-03-17,3,1,0.96,1
ACCT-033,2026-03-18,3,1,0.96,1
ACCT-033,2026-03-19,4,1,0.96,1
ACCT-033,2026-03-20,4,1,0.96,1
ACCT-033,2026-03-21,4,1,0.96,1
ACCT-033,2026-03-22,5,1,0.96,1
ACCT-033,2026-03-23,5,1,0.96,1
ACCT-033,2026-03-24,5,1,0.96,1
ACCT-033,2026-03-25,6,1,0.96,1
ACCT-033,2026-03-26,6,1,0.96,1
ACCT-033,2026-03-27,6,1,0.96,1
ACCT-033,2026-03-28,7,1,0.96,1
ACCT-033,2026-03-29,7,1,0.96,1
ACCT-033,2026-03-30,7,1,0.96,1
ACCT-033,2026-03-31,8,1,0.96,1
ACCT-033,2026-04-01,8,1,0.96,1
ACCT-033,2026-04-02,8,1,0.96,1
ACCT-033,2026-04-03,8,1,0.96,1
ACCT-033,2026-04-04,8,1,0.96,1
ACCT-033,2026-04-05,8,1,0.96,1
ACCT-033,2026-04-06,8,1,0.96,1
ACCT-033,2026-04-07,8,1,0.96,1
ACCT-033,2026-04-08,8,1,0.96,1
ACCT-034,2026-02-21,2,0,0.91,0
ACCT-034,2026-02-22,2,0,0.91,0
ACCT-034,2026-02-23,2,1,0.91,0
ACCT-034,2026-02-24,3,1,0.91,0
ACCT-034,2026-02-25,3,1,0.96,0
ACCT-034,2026-02-26,3,1,0.96,1
ACCT-034,2026-02-27,4,1,0.96,1
ACCT-034,2026-02-28,4,1,0.96,1
ACCT-034,2026-03-01,4,1,0.96,1
ACCT-034,2026-03-02,5,1,0.96,1
ACCT-034,2026-03-03,5,1,0.96,1
ACCT-034,2026-03-04,5,1,0.96,1
ACCT-034,2026-03-05,6,1,0.96,1
ACCT-034,2026-03-06,6,1,0.96,1
ACCT-034,2026-03-07,6,1,0.96,1
ACCT-034,2026-03-08,7,1,0.96,1
ACCT-034,2026-03-09,7,1,0.96,1
ACCT-034,2026-03-10,7,1,0.96,1
ACCT-034,2026-03-11,8,1,0.96,1
ACCT-034,2026-03-12,8,1,0.96,1
ACCT-034,2026-03-13,8,1,0.96,1
ACCT-034,2026-03-14,8,1,0.96,1
ACCT-034,2026-03-15,8,1,0.96,1
ACCT-034,2026-03-16,8,1,0.96,1
ACCT-034,2026-03-17,8,1,0.96,1
ACCT-034,2026-03-18,8,1,0.96,1
ACCT-034,2026-03-19,8,1,0.96,1
ACCT-034,2026-03-20,8,1,0.96,1
ACCT-034,2026-03-21,8,1,0.96,1
ACCT-034,2026-03-22,8,1,0.96,1
ACCT-035,2026-04-01,3,0,0.91,0
ACCT-035,2026-04-02,3,0,0.91,0
ACCT-035,2026-04-03,3,1,0.91,0
ACCT-035,2026-04-04,4,1,0.91,0
ACCT-035,2026-04-05,4,1,0.96,0
ACCT-035,2026-04-06,4,1,0.96,1
ACCT-035,2026-04-07,5,1,0.96,1
ACCT-035,2026-04-08,5,1,0.96,1
ACCT-035,2026-04-09,5,1,0.96,1
ACCT-035,2026-04-10,6,1,0.96,1
ACCT-035,2026-04-11,6,1,0.96,1
ACCT-035,2026-04-12,6,1,0.96,1
ACCT-035,2026-04-13,7,1,0.96,1
ACCT-035,2026-04-14,7,1,0.96,1
ACCT-035,2026-04-15,7,1,0.96,1
ACCT-035,2026-04-16,8,1,0.96,1
ACCT-035,2026-04-17,8,1,0.96,1
ACCT-035,2026-04-18,8,1,0.96,1
ACCT-035,2026-04-19,8,1,0.96,1
ACCT-035,2026-04-20,8,1,0.96,1
ACCT-035,2026-04-21,8,1,0.96,1
ACCT-035,2026-04-22,8,1,0.96,1
ACCT-035,2026-04-23,8,1,0.96,1
ACCT-035,2026-04-24,8,1,0.96,1
ACCT-035,2026-04-25,8,1,0.96,1
ACCT-035,2026-04-26,8,1,0.96,1
ACCT-035,2026-04-27,8,1,0.96,1
ACCT-035,2026-04-28,8,1,0.96,1
ACCT-035,2026-04-29,8,1,0.96,1
ACCT-035,2026-04-30,8,1,0.96,1
ACCT-036,2026-03-19,1,0,0.91,0
ACCT-036,2026-03-20,1,0,0.91,0
ACCT-036,2026-03-21,1,1,0.91,0
ACCT-036,2026-03-22,2,1,0.91,0
ACCT-036,2026-03-23,2,1,0.96,0
ACCT-036,2026-03-24,2,1,0.96,1
ACCT-036,2026-03-25,3,1,0.96,1
ACCT-036,2026-03-26,3,1,0.96,1
ACCT-036,2026-03-27,3,1,0.96,1
ACCT-036,2026-03-28,4,1,0.96,1
ACCT-036,2026-03-29,4,1,0.96,1
ACCT-036,2026-03-30,4,1,0.96,1
ACCT-036,2026-03-31,5,1,0.96,1
ACCT-036,2026-04-01,5,1,0.96,1
ACCT-036,2026-04-02,5,1,0.96,1
ACCT-036,2026-04-03,6,1,0.96,1
ACCT-036,2026-04-04,6,1,0.96,1
ACCT-036,2026-04-05,6,1,0.96,1
ACCT-036,2026-04-06,7,1,0.96,1
ACCT-036,2026-04-07,7,1,0.96,1
ACCT-036,2026-04-08,7,1,0.96,1
ACCT-036,2026-04-09,8,1,0.96,1
ACCT-036,2026-04-10,8,1,0.96,1
ACCT-036,2026-04-11,8,1,0.96,1
ACCT-036,2026-04-12,8,1,0.96,1
ACCT-036,2026-04-13,8,1,0.96,1
ACCT-036,2026-04-14,8,1,0.96,1
ACCT-036,2026-04-15,8,1,0.96,1
ACCT-036,2026-04-16,8,1,0.96,1
ACCT-036,2026-04-17,8,1,0.96,1
ACCT-037,2026-03-04,2,0,0.91,0
ACCT-037,2026-03-05,2,0,0.91,0
ACCT-037,2026-03-06,2,1,0.91,0
ACCT-037,2026-03-07,3,1,0.91,0
ACCT-037,2026-03-08,3,1,0.96,0
ACCT-037,2026-03-09,3,1,0.96,1
ACCT-037,2026-03-10,4,1,0.96,1
ACCT-037,2026-03-11,4,1,0.96,1
ACCT-037,2026-03-12,4,1,0.96,1
ACCT-037,2026-03-13,5,1,0.96,1
ACCT-037,2026-03-14,5,1,0.96,1
ACCT-037,2026-03-15,5,1,0.96,1
ACCT-037,2026-03-16,6,1,0.96,1
ACCT-037,2026-03-17,6,1,0.96,1
ACCT-037,2026-03-18,6,1,0.96,1
ACCT-037,2026-03-19,7,1,0.96,1
ACCT-037,2026-03-20,7,1,0.96,1
ACCT-037,2026-03-21,7,1,0.96,1
ACCT-037,2026-03-22,8,1,0.96,1
ACCT-037,2026-03-23,8,1,0.96,1
ACCT-037,2026-03-24,8,1,0.96,1
ACCT-037,2026-03-25,8,1,0.96,1
ACCT-037,2026-03-26,8,1,0.96,1
ACCT-037,2026-03-27,8,1,0.96,1
ACCT-037,2026-03-28,8,1,0.96,1
ACCT-037,2026-03-29,8,1,0.96,1
ACCT-037,2026-03-30,8,1,0.96,1
ACCT-037,2026-03-31,8,1,0.96,1
ACCT-037,2026-04-01,8,1,0.96,1
ACCT-037,2026-04-02,8,1,0.96,1
ACCT-038,2026-03-17,3,0,0.91,0
ACCT-038,2026-03-18,3,0,0.91,0
ACCT-038,2026-03-19,3,1,0.91,0
ACCT-038,2026-03-20,4,1,0.91,0
ACCT-038,2026-03-21,4,1,0.96,0
ACCT-038,2026-03-22,4,1,0.96,1
ACCT-038,2026-03-23,5,1,0.96,1
ACCT-038,2026-03-24,5,1,0.96,1
ACCT-038,2026-03-25,5,1,0.96,1
ACCT-038,2026-03-26,6,1,0.96,1
ACCT-038,2026-03-27,6,1,0.96,1
ACCT-038,2026-03-28,6,1,0.96,1
ACCT-038,2026-03-29,7,1,0.96,1
ACCT-038,2026-03-30,7,1,0.96,1
ACCT-038,2026-03-31,7,1,0.96,1
ACCT-038,2026-04-01,8,1,0.96,1
ACCT-038,2026-04-02,8,1,0.96,1
ACCT-038,2026-04-03,8,1,0.96,1
ACCT-038,2026-04-04,8,1,0.96,1
ACCT-038,2026-04-05,8,1,0.96,1
ACCT-038,2026-04-06,8,1,0.96,1
ACCT-038,2026-04-07,8,1,0.96,1
ACCT-038,2026-04-08,8,1,0.96,1
ACCT-038,2026-04-09,8,1,0.96,1
ACCT-038,2026-04-10,8,1,0.96,1
ACCT-038,2026-04-11,8,1,0.96,1
ACCT-038,2026-04-12,8,1,0.96,1
ACCT-038,2026-04-13,8,1,0.96,1
ACCT-038,2026-04-14,8,1,0.96,1
ACCT-038,2026-04-15,8,1,0.96,1
ACCT-039,2026-04-08,1,0,0.91,0
ACCT-039,2026-04-09,1,0,0.91,0
ACCT-039,2026-04-10,1,1,0.91,0
ACCT-039,2026-04-11,2,1,0.91,0
ACCT-039,2026-04-12,2,1,0.96,0
ACCT-039,2026-04-13,2,1,0.96,1
ACCT-039,2026-04-14,3,1,0.96,1
ACCT-039,2026-04-15,3,1,0.96,1
ACCT-039,2026-04-16,3,1,0.96,1
ACCT-039,2026-04-17,4,1,0.96,1
ACCT-039,2026-04-18,4,1,0.96,1
ACCT-039,2026-04-19,4,1,0.96,1
ACCT-039,2026-04-20,5,1,0.96,1
ACCT-039,2026-04-21,5,1,0.96,1
ACCT-039,2026-04-22,5,1,0.96,1
ACCT-039,2026-04-23,6,1,0.96,1
ACCT-039,2026-04-24,6,1,0.96,1
ACCT-039,2026-04-25,6,1,0.96,1
ACCT-039,2026-04-26,7,1,0.96,1
ACCT-039,2026-04-27,7,1,0.96,1
ACCT-039,2026-04-28,7,1,0.96,1
