run_id,run_date,asset_id,scheduled_at,completed_at,freshness_minutes,rows_expected,rows_loaded,pipeline_status,schema_version,governed_value,dashboard_value
RUN-20260406-WEB_EVENTS,2026-04-06,WEB_EVENTS,2026-04-06T02:00:00Z,2026-04-06T03:25:00Z,85,100,100,SUCCEEDED,v1,27365.58,27448.57
RUN-20260406-CRM_LEADS,2026-04-06,CRM_LEADS,2026-04-06T02:00:00Z,2026-04-06T03:28:00Z,88,100,100,SUCCEEDED,v1,23891.04,23923.97
RUN-20260406-COMMERCE_ORDERS,2026-04-06,COMMERCE_ORDERS,2026-04-06T02:00:00Z,2026-04-06T04:54:00Z,174,100,100,SUCCEEDED,v1,26979.6,26991.81
RUN-20260406-CAMPAIGN_SPEND,2026-04-06,CAMPAIGN_SPEND,2026-04-06T02:00:00Z,2026-04-06T04:10:00Z,130,100,100,SUCCEEDED,v1,27514.43,27581.76
RUN-20260407-WEB_EVENTS,2026-04-07,WEB_EVENTS,2026-04-07T02:00:00Z,2026-04-07T04:58:00Z,178,100,100,SUCCEEDED,v1,27089.46,27162.44
RUN-20260407-CRM_LEADS,2026-04-07,CRM_LEADS,2026-04-07T02:00:00Z,2026-04-07T03:29:00Z,89,100,100,SUCCEEDED,v1,25801.34,25832.89
RUN-20260407-COMMERCE_ORDERS,2026-04-07,COMMERCE_ORDERS,2026-04-07T02:00:00Z,2026-04-07T04:22:00Z,142,100,100,SUCCEEDED,v1,25953.69,26009.91
RUN-20260407-CAMPAIGN_SPEND,2026-04-07,CAMPAIGN_SPEND,2026-04-07T02:00:00Z,2026-04-07T04:56:00Z,176,100,100,SUCCEEDED,v1,25547.37,25565.39
RUN-20260408-WEB_EVENTS,2026-04-08,WEB_EVENTS,2026-04-08T02:00:00Z,2026-04-08T03:13:00Z,73,100,100,SUCCEEDED,v1,24615.84,24625.86
RUN-20260408-CRM_LEADS,2026-04-08,CRM_LEADS,2026-04-08T02:00:00Z,2026-04-08T04:08:00Z,128,100,100,SUCCEEDED,v1,26768.93,26840.78
RUN-20260408-COMMERCE_ORDERS,2026-04-08,COMMERCE_ORDERS,2026-04-08T02:00:00Z,2026-04-08T04:25:00Z,145,100,100,SUCCEEDED,v1,25004.07,25019.71
RUN-20260408-CAMPAIGN_SPEND,2026-04-08,CAMPAIGN_SPEND,2026-04-08T02:00:00Z,2026-04-08T03:26:00Z,86,100,100,SUCCEEDED,v1,23060.99,23112.26
RUN-20260409-WEB_EVENTS,2026-04-09,WEB_EVENTS,2026-04-09T02:00:00Z,2026-04-09T03:54:00Z,114,100,100,SUCCEEDED,v1,25378.1,25391.46
RUN-20260409-CRM_LEADS,2026-04-09,CRM_LEADS,2026-04-09T02:00:00Z,2026-04-09T04:30:00Z,150,100,100,SUCCEEDED,v1,26358.99,26412.47
RUN-20260409-COMMERCE_ORDERS,2026-04-09,COMMERCE_ORDERS,2026-04-09T02:00:00Z,2026-04-09T03:43:00Z,103,100,100,SUCCEEDED,v1,25957.94,25978.46
RUN-20260409-CAMPAIGN_SPEND,2026-04-09,CAMPAIGN_SPEND,2026-04-09T02:00:00Z,2026-04-09T04:23:00Z,143,100,100,SUCCEEDED,v1,27146.6,27203.15
RUN-20260410-WEB_EVENTS,2026-04-10,WEB_EVENTS,2026-04-10T02:00:00Z,2026-04-10T03:43:00Z,103,100,100,SUCCEEDED,v1,25784.28,25850.33
RUN-20260410-CRM_LEADS,2026-04-10,CRM_LEADS,2026-04-10T02:00:00Z,2026-04-10T03:35:00Z,95,100,100,SUCCEEDED,v1,24922.94,24998.29
RUN-20260410-COMMERCE_ORDERS,2026-04-10,COMMERCE_ORDERS,2026-04-10T02:00:00Z,2026-04-10T03:26:00Z,86,100,100,SUCCEEDED,v1,25063.25,25089.07
RUN-20260410-CAMPAIGN_SPEND,2026-04-10,CAMPAIGN_SPEND,2026-04-10T02:00:00Z,2026-04-10T03:31:00Z,91,100,100,SUCCEEDED,v1,27181.64,27267.17
RUN-20260411-WEB_EVENTS,2026-04-11,WEB_EVENTS,2026-04-11T02:00:00Z,2026-04-11T03:11:00Z,71,100,100,SUCCEEDED,v1,26797.11,26851.8
RUN-20260411-CRM_LEADS,2026-04-11,CRM_LEADS,2026-04-11T02:00:00Z,2026-04-11T03:40:00Z,100,100,100,SUCCEEDED,v1,28257.6,28302.65
RUN-20260411-COMMERCE_ORDERS,2026-04-11,COMMERCE_ORDERS,2026-04-11T02:00:00Z,2026-04-11T04:40:00Z,160,100,100,SUCCEEDED,v1,26421.85,26497.93
RUN-20260411-CAMPAIGN_SPEND,2026-04-11,CAMPAIGN_SPEND,2026-04-11T02:00:00Z,2026-04-11T04:31:00Z,151,100,100,SUCCEEDED,v1,23081.9,23121.6
RUN-20260412-WEB_EVENTS,2026-04-12,WEB_EVENTS,2026-04-12T02:00:00Z,2026-04-12T04:04:00Z,124,100,100,SUCCEEDED,v1,26285.21,26368.59
RUN-20260412-CRM_LEADS,2026-04-12,CRM_LEADS,2026-04-12T02:00:00Z,2026-04-12T03:11:00Z,71,100,100,SUCCEEDED,v1,25102.46,25158.54
RUN-20260412-COMMERCE_ORDERS,2026-04-12,COMMERCE_ORDERS,2026-04-12T02:00:00Z,2026-04-12T03:09:00Z,69,100,100,SUCCEEDED,v1,27945.71,27986.89
RUN-20260412-CAMPAIGN_SPEND,2026-04-12,CAMPAIGN_SPEND,2026-04-12T02:00:00Z,2026-04-12T03:51:00Z,111,100,100,SUCCEEDED,v1,27411.17,27436.85
RUN-20260413-WEB_EVENTS,2026-04-13,WEB_EVENTS,2026-04-13T02:00:00Z,2026-04-13T03:57:00Z,117,100,100,SUCCEEDED,v1,25273.8,25291.28
RUN-20260413-CRM_LEADS,2026-04-13,CRM_LEADS,2026-04-13T02:00:00Z,2026-04-13T04:15:00Z,135,100,100,SUCCEEDED,v1,26734.29,26768.13
RUN-20260413-COMMERCE_ORDERS,2026-04-13,COMMERCE_ORDERS,2026-04-13T02:00:00Z,2026-04-13T03:24:00Z,84,100,100,SUCCEEDED,v1,23703.87,23765.79
RUN-20260413-CAMPAIGN_SPEND,2026-04-13,CAMPAIGN_SPEND,2026-04-13T02:00:00Z,2026-04-13T04:49:00Z,169,100,100,SUCCEEDED,v1,23325.89,23335.31
RUN-20260414-WEB_EVENTS,2026-04-14,WEB_EVENTS,2026-04-14T02:00:00Z,2026-04-14T05:02:00Z,182,100,106,SUCCEEDED,v2-tracking,29080.6,30156.58
RUN-20260414-CRM_LEADS,2026-04-14,CRM_LEADS,2026-04-14T02:00:00Z,2026-04-14T03:14:00Z,74,100,100,SUCCEEDED,v1,25505.63,25586.2
RUN-20260414-COMMERCE_ORDERS,2026-04-14,COMMERCE_ORDERS,2026-04-14T02:00:00Z,2026-04-14T02:57:00Z,57,100,100,SUCCEEDED,v1,26418.06,26498.36
RUN-20260414-CAMPAIGN_SPEND,2026-04-14,CAMPAIGN_SPEND,2026-04-14T02:00:00Z,2026-04-14T04:41:00Z,161,100,100,SUCCEEDED,v1,24386.43,24422.53
RUN-20260415-WEB_EVENTS,2026-04-15,WEB_EVENTS,2026-04-15T02:00:00Z,2026-04-15T04:05:00Z,125,100,106,SUCCEEDED,v2-tracking,25318.24,26255.01
RUN-20260415-CRM_LEADS,2026-04-15,CRM_LEADS,2026-04-15T02:00:00Z,2026-04-15T04:21:00Z,141,100,100,SUCCEEDED,v1,27529.19,27597.83
RUN-20260415-COMMERCE_ORDERS,2026-04-15,COMMERCE_ORDERS,2026-04-15T02:00:00Z,2026-04-15T04:34:00Z,154,100,100,SUCCEEDED,v1,24696.17,24764.17
RUN-20260415-CAMPAIGN_SPEND,2026-04-15,CAMPAIGN_SPEND,2026-04-15T02:00:00Z,2026-04-15T03:57:00Z,117,100,100,SUCCEEDED,v1,26341.1,26369.48
RUN-20260416-WEB_EVENTS,2026-04-16,WEB_EVENTS,2026-04-16T02:00:00Z,2026-04-16T04:20:00Z,140,100,100,SUCCEEDED,v1,24822.82,24898.47
RUN-20260416-CRM_LEADS,2026-04-16,CRM_LEADS,2026-04-16T02:00:00Z,2026-04-16T02:59:00Z,59,100,100,SUCCEEDED,v1,26561.1,26635.0
RUN-20260416-COMMERCE_ORDERS,2026-04-16,COMMERCE_ORDERS,2026-04-16T02:00:00Z,2026-04-16T04:16:00Z,136,100,100,SUCCEEDED,v1,26068.79,26106.52
RUN-20260416-CAMPAIGN_SPEND,2026-04-16,CAMPAIGN_SPEND,2026-04-16T02:00:00Z,2026-04-16T03:20:00Z,80,100,100,SUCCEEDED,v1,26307.63,26356.0
RUN-20260417-WEB_EVENTS,2026-04-17,WEB_EVENTS,2026-04-17T02:00:00Z,2026-04-17T03:04:00Z,64,100,100,SUCCEEDED,v1,24261.89,24294.58
RUN-20260417-CRM_LEADS,2026-04-17,CRM_LEADS,2026-04-17T02:00:00Z,2026-04-17T04:30:00Z,150,100,100,SUCCEEDED,v1,26372.88,26439.28
RUN-20260417-COMMERCE_ORDERS,2026-04-17,COMMERCE_ORDERS,2026-04-17T02:00:00Z,2026-04-17T03:51:00Z,111,100,100,SUCCEEDED,v1,27240.53,27293.98
RUN-20260417-CAMPAIGN_SPEND,2026-04-17,CAMPAIGN_SPEND,2026-04-17T02:00:00Z,2026-04-17T04:24:00Z,144,100,100,SUCCEEDED,v1,27907.91,27968.86
RUN-20260418-WEB_EVENTS,2026-04-18,WEB_EVENTS,2026-04-18T02:00:00Z,2026-04-18T05:01:00Z,181,100,100,SUCCEEDED,v1,25731.72,25746.8
RUN-20260418-CRM_LEADS,2026-04-18,CRM_LEADS,2026-04-18T02:00:00Z,2026-04-18T04:57:00Z,177,100,100,SUCCEEDED,v1,24494.68,24526.23
RUN-20260418-COMMERCE_ORDERS,2026-04-18,COMMERCE_ORDERS,2026-04-18T02:00:00Z,2026-04-18T03:01:00Z,61,100,100,SUCCEEDED,v1,25947.13,26025.11
RUN-20260418-CAMPAIGN_SPEND,2026-04-18,CAMPAIGN_SPEND,2026-04-18T02:00:00Z,2026-04-18T03:04:00Z,64,100,100,SUCCEEDED,v1,27541.11,27622.96
RUN-20260419-WEB_EVENTS,2026-04-19,WEB_EVENTS,2026-04-19T02:00:00Z,2026-04-19T04:04:00Z,124,100,100,SUCCEEDED,v1,29268.75,29302.89
RUN-20260419-CRM_LEADS,2026-04-19,CRM_LEADS,2026-04-19T02:00:00Z,2026-04-19T04:54:00Z,174,100,100,SUCCEEDED,v1,26643.27,26675.55
RUN-20260419-COMMERCE_ORDERS,2026-04-19,COMMERCE_ORDERS,2026-04-19T02:00:00Z,2026-04-19T04:47:00Z,167,100,100,SUCCEEDED,v1,22974.87,22984.22
RUN-20260419-CAMPAIGN_SPEND,2026-04-19,CAMPAIGN_SPEND,2026-04-19T02:00:00Z,2026-04-19T03:42:00Z,102,100,100,SUCCEEDED,v1,26588.4,26621.22
RUN-20260420-WEB_EVENTS,2026-04-20,WEB_EVENTS,2026-04-20T02:00:00Z,2026-04-20T03:58:00Z,118,100,100,SUCCEEDED,v1,24710.42,24743.94
RUN-20260420-CRM_LEADS,2026-04-20,CRM_LEADS,2026-04-20T02:00:00Z,2026-04-20T03:59:00Z,119,100,100,SUCCEEDED,v1,25190.78,25242.07
RUN-20260420-COMMERCE_ORDERS,2026-04-20,COMMERCE_ORDERS,2026-04-20T02:00:00Z,2026-04-20T04:47:00Z,167,100,100,SUCCEEDED,v1,26067.22,26134.34
RUN-20260420-CAMPAIGN_SPEND,2026-04-20,CAMPAIGN_SPEND,2026-04-20T02:00:00Z,2026-04-20T03:38:00Z,98,100,100,SUCCEEDED,v1,27138.03,27168.42
RUN-20260421-WEB_EVENTS,2026-04-21,WEB_EVENTS,2026-04-21T02:00:00Z,2026-04-21T05:04:00Z,184,100,100,SUCCEEDED,v1,24158.71,24219.51
RUN-20260421-CRM_LEADS,2026-04-21,CRM_LEADS,2026-04-21T02:00:00Z,2026-04-21T04:11:00Z,131,100,100,SUCCEEDED,v1,23552.7,23627.56
RUN-20260421-COMMERCE_ORDERS,2026-04-21,COMMERCE_ORDERS,2026-04-21T02:00:00Z,2026-04-21T03:48:00Z,108,100,100,SUCCEEDED,v1,25301.09,25311.88
RUN-20260421-CAMPAIGN_SPEND,2026-04-21,CAMPAIGN_SPEND,2026-04-21T02:00:00Z,2026-04-21T03:08:00Z,68,100,100,SUCCEEDED,v1,24182.84,24204.96
RUN-20260422-WEB_EVENTS,2026-04-22,WEB_EVENTS,2026-04-22T02:00:00Z,2026-04-22T03:57:00Z,117,100,100,SUCCEEDED,v1,25928.45,25983.74
RUN-20260422-CRM_LEADS,2026-04-22,CRM_LEADS,2026-04-22T02:00:00Z,2026-04-22T03:26:00Z,86,100,100,SUCCEEDED,v1,26366.17,26410.82
RUN-20260422-COMMERCE_ORDERS,2026-04-22,COMMERCE_ORDERS,2026-04-22T02:00:00Z,2026-04-22T03:44:00Z,104,100,100,SUCCEEDED,v1,27156.65,27222.74
RUN-20260422-CAMPAIGN_SPEND,2026-04-22,CAMPAIGN_SPEND,2026-04-22T02:00:00Z,2026-04-22T04:57:00Z,177,100,100,SUCCEEDED,v1,25407.56,25442.58
RUN-20260423-WEB_EVENTS,2026-04-23,WEB_EVENTS,2026-04-23T02:00:00Z,2026-04-23T03:50:00Z,110,100,100,SUCCEEDED,v1,24648.37,24686.0
RUN-20260423-CRM_LEADS,2026-04-23,CRM_LEADS,2026-04-23T02:00:00Z,2026-04-23T03:08:00Z,68,100,100,SUCCEEDED,v1,26318.78,26359.87
RUN-20260423-COMMERCE_ORDERS,2026-04-23,COMMERCE_ORDERS,2026-04-23T02:00:00Z,2026-04-23T03:31:00Z,91,100,100,SUCCEEDED,v1,28031.11,28049.26
RUN-20260423-CAMPAIGN_SPEND,2026-04-23,CAMPAIGN_SPEND,2026-04-23T02:00:00Z,2026-04-23T04:37:00Z,157,100,100,SUCCEEDED,v1,25902.44,25929.61
RUN-20260424-WEB_EVENTS,2026-04-24,WEB_EVENTS,2026-04-24T02:00:00Z,2026-04-24T03:16:00Z,76,100,100,SUCCEEDED,v1,25284.67,25320.04
RUN-20260424-CRM_LEADS,2026-04-24,CRM_LEADS,2026-04-24T02:00:00Z,2026-04-24T03:14:00Z,74,100,100,SUCCEEDED,v1,27239.09,27272.91
RUN-20260424-COMMERCE_ORDERS,2026-04-24,COMMERCE_ORDERS,2026-04-24T02:00:00Z,2026-04-24T03:26:00Z,86,100,100,SUCCEEDED,v1,22276.78,22341.47
RUN-20260424-CAMPAIGN_SPEND,2026-04-24,CAMPAIGN_SPEND,2026-04-24T02:00:00Z,2026-04-24T05:03:00Z,183,100,100,SUCCEEDED,v1,23887.2,23936.59
RUN-20260425-WEB_EVENTS,2026-04-25,WEB_EVENTS,2026-04-25T02:00:00Z,2026-04-25T04:06:00Z,126,100,100,SUCCEEDED,v1,24099.8,24118.83
RUN-20260425-CRM_LEADS,2026-04-25,CRM_LEADS,2026-04-25T02:00:00Z,2026-04-25T04:33:00Z,153,100,100,SUCCEEDED,v1,27254.38,27338.27
RUN-20260425-COMMERCE_ORDERS,2026-04-25,COMMERCE_ORDERS,2026-04-25T02:00:00Z,2026-04-25T03:03:00Z,63,100,100,SUCCEEDED,v1,26341.17,26356.73
RUN-20260425-CAMPAIGN_SPEND,2026-04-25,CAMPAIGN_SPEND,2026-04-25T02:00:00Z,2026-04-25T04:54:00Z,174,100,100,SUCCEEDED,v1,24320.48,24372.46
RUN-20260426-WEB_EVENTS,2026-04-26,WEB_EVENTS,2026-04-26T02:00:00Z,2026-04-26T03:53:00Z,113,100,100,SUCCEEDED,v1,26829.82,26842.31
RUN-20260426-CRM_LEADS,2026-04-26,CRM_LEADS,2026-04-26T02:00:00Z,2026-04-26T04:34:00Z,154,100,100,SUCCEEDED,v1,23757.81,23819.34
RUN-20260426-COMMERCE_ORDERS,2026-04-26,COMMERCE_ORDERS,2026-04-26T02:00:00Z,2026-04-26T03:01:00Z,61,100,100,SUCCEEDED,v1,26477.94,26545.59
RUN-20260426-CAMPAIGN_SPEND,2026-04-26,CAMPAIGN_SPEND,2026-04-26T02:00:00Z,2026-04-26T04:18:00Z,138,100,100,SUCCEEDED,v1,24630.31,24688.08
RUN-20260427-WEB_EVENTS,2026-04-27,WEB_EVENTS,2026-04-27T02:00:00Z,2026-04-27T04:49:00Z,169,100,100,SUCCEEDED,v1,26702.02,26719.86
RUN-20260427-CRM_LEADS,2026-04-27,CRM_LEADS,2026-04-27T02:00:00Z,2026-04-27T04:08:00Z,128,100,100,SUCCEEDED,v1,22105.2,22136.74
RUN-20260427-COMMERCE_ORDERS,2026-04-27,COMMERCE_ORDERS,2026-04-27T02:00:00Z,2026-04-27T04:46:00Z,166,100,100,SUCCEEDED,v1,28045.57,28123.98
RUN-20260427-CAMPAIGN_SPEND,2026-04-27,CAMPAIGN_SPEND,2026-04-27T02:00:00Z,2026-04-27T04:32:00Z,152,100,100,SUCCEEDED,v1,24700.28,24741.29
RUN-20260428-WEB_EVENTS,2026-04-28,WEB_EVENTS,2026-04-28T02:00:00Z,2026-04-28T03:15:00Z,75,100,100,SUCCEEDED,v1,25239.32,25297.98
RUN-20260428-CRM_LEADS,2026-04-28,CRM_LEADS,2026-04-28T02:00:00Z,2026-04-28T03:18:00Z,78,100,100,SUCCEEDED,v1,26451.46,26470.04
RUN-20260428-COMMERCE_ORDERS,2026-04-28,COMMERCE_ORDERS,2026-04-28T02:00:00Z,2026-04-28T03:17:00Z,77,100,100,SUCCEEDED,v1,27320.33,27384.31
RUN-20260428-CAMPAIGN_SPEND,2026-04-28,CAMPAIGN_SPEND,2026-04-28T02:00:00Z,2026-04-28T04:31:00Z,151,100,100,SUCCEEDED,v1,25332.24,25399.67
RUN-20260429-WEB_EVENTS,2026-04-29,WEB_EVENTS,2026-04-29T02:00:00Z,2026-04-29T04:29:00Z,149,100,100,SUCCEEDED,v1,24829.31,24894.18
RUN-20260429-CRM_LEADS,2026-04-29,CRM_LEADS,2026-04-29T02:00:00Z,2026-04-29T04:31:00Z,151,100,100,SUCCEEDED,v1,26604.49,26633.51
RUN-20260429-COMMERCE_ORDERS,2026-04-29,COMMERCE_ORDERS,2026-04-29T02:00:00Z,2026-04-29T04:22:00Z,142,100,100,SUCCEEDED,v1,25540.79,25599.15
RUN-20260429-CAMPAIGN_SPEND,2026-04-29,CAMPAIGN_SPEND,2026-04-29T02:00:00Z,2026-04-29T03:34:00Z,94,100,100,SUCCEEDED,v1,26664.13,26730.62
RUN-20260430-WEB_EVENTS,2026-04-30,WEB_EVENTS,2026-04-30T02:00:00Z,2026-04-30T03:44:00Z,104,100,100,SUCCEEDED,v1,25579.46,25653.21
RUN-20260430-CRM_LEADS,2026-04-30,CRM_LEADS,2026-04-30T02:00:00Z,2026-04-30T03:54:00Z,114,100,100,SUCCEEDED,v1,26374.3,26439.68
RUN-20260430-COMMERCE_ORDERS,2026-04-30,COMMERCE_ORDERS,2026-04-30T02:00:00Z,2026-04-30T04:57:00Z,177,100,100,SUCCEEDED,v1,26923.46,26967.57
RUN-20260430-CAMPAIGN_SPEND,2026-04-30,CAMPAIGN_SPEND,2026-04-30T02:00:00Z,2026-04-30T04:38:00Z,158,100,100,SUCCEEDED,v1,25466.76,25483.79
RUN-20260501-WEB_EVENTS,2026-05-01,WEB_EVENTS,2026-05-01T02:00:00Z,2026-05-01T04:09:00Z,129,100,100,SUCCEEDED,v1,24652.17,24703.4
RUN-20260501-CRM_LEADS,2026-05-01,CRM_LEADS,2026-05-01T02:00:00Z,2026-05-01T04:39:00Z,159,100,100,SUCCEEDED,v1,28162.53,28185.83
RUN-20260501-COMMERCE_ORDERS,2026-05-01,COMMERCE_ORDERS,2026-05-01T02:00:00Z,2026-05-01T04:15:00Z,135,100,100,SUCCEEDED,v1,24311.75,24364.95
RUN-20260501-CAMPAIGN_SPEND,2026-05-01,CAMPAIGN_SPEND,2026-05-01T02:00:00Z,2026-05-01T04:20:00Z,140,100,100,SUCCEEDED,v1,27190.3,27232.91
RUN-20260502-WEB_EVENTS,2026-05-02,WEB_EVENTS,2026-05-02T02:00:00Z,2026-05-02T03:54:00Z,114,100,100,SUCCEEDED,v1,26816.51,26844.35
RUN-20260502-CRM_LEADS,2026-05-02,CRM_LEADS,2026-05-02T02:00:00Z,2026-05-02T03:51:00Z,111,100,100,SUCCEEDED,v1,26579.13,26609.47
RUN-20260502-COMMERCE_ORDERS,2026-05-02,COMMERCE_ORDERS,2026-05-02T02:00:00Z,2026-05-02T04:34:00Z,154,100,100,SUCCEEDED,v1,25956.34,25978.44
RUN-20260502-CAMPAIGN_SPEND,2026-05-02,CAMPAIGN_SPEND,2026-05-02T02:00:00Z,2026-05-02T04:48:00Z,168,100,100,SUCCEEDED,v1,25428.02,25479.32
RUN-20260503-WEB_EVENTS,2026-05-03,WEB_EVENTS,2026-05-03T02:00:00Z,2026-05-03T04:15:00Z,135,100,100,SUCCEEDED,v1,23745.39,23798.44
RUN-20260503-CRM_LEADS,2026-05-03,CRM_LEADS,2026-05-03T02:00:00Z,2026-05-03T04:17:00Z,137,100,100,SUCCEEDED,v1,27473.32,27543.3
RUN-20260503-COMMERCE_ORDERS,2026-05-03,COMMERCE_ORDERS,2026-05-03T02:00:00Z,2026-05-03T05:01:00Z,181,100,100,SUCCEEDED,v1,24194.25,24263.07
RUN-20260503-CAMPAIGN_SPEND,2026-05-03,CAMPAIGN_SPEND,2026-05-03T02:00:00Z,2026-05-03T03:12:00Z,72,100,100,SUCCEEDED,v1,27169.1,27189.83
RUN-20260504-WEB_EVENTS,2026-05-04,WEB_EVENTS,2026-05-04T02:00:00Z,2026-05-04T04:18:00Z,138,100,100,SUCCEEDED,v1,27979.62,28021.35
RUN-20260504-CRM_LEADS,2026-05-04,CRM_LEADS,2026-05-04T02:00:00Z,2026-05-04T04:03:00Z,123,100,100,SUCCEEDED,v1,28202.58,28234.73
RUN-20260504-COMMERCE_ORDERS,2026-05-04,COMMERCE_ORDERS,2026-05-04T02:00:00Z,2026-05-04T04:23:00Z,143,100,100,SUCCEEDED,v1,24726.57,24751.31
RUN-20260504-CAMPAIGN_SPEND,2026-05-04,CAMPAIGN_SPEND,2026-05-04T02:00:00Z,2026-05-04T03:42:00Z,102,100,100,SUCCEEDED,v1,26692.01,26775.93
RUN-20260505-WEB_EVENTS,2026-05-05,WEB_EVENTS,2026-05-05T02:00:00Z,2026-05-05T03:37:00Z,97,100,100,SUCCEEDED,v1,24042.06,24053.37
RUN-20260505-CRM_LEADS,2026-05-05,CRM_LEADS,2026-05-05T02:00:00Z,2026-05-05T04:39:00Z,159,100,100,SUCCEEDED,v1,24106.59,24128.8
RUN-20260505-COMMERCE_ORDERS,2026-05-05,COMMERCE_ORDERS,2026-05-05T02:00:00Z,2026-05-05T05:04:00Z,184,100,100,SUCCEEDED,v1,25876.38,25911.36
RUN-20260505-CAMPAIGN_SPEND,2026-05-05,CAMPAIGN_SPEND,2026-05-05T02:00:00Z,2026-05-05T03:22:00Z,82,100,100,SUCCEEDED,v1,25910.56,25922.15
RUN-20260506-WEB_EVENTS,2026-05-06,WEB_EVENTS,2026-05-06T02:00:00Z,2026-05-06T04:19:00Z,139,100,100,SUCCEEDED,v1,28166.83,28183.19
RUN-20260506-CRM_LEADS,2026-05-06,CRM_LEADS,2026-05-06T02:00:00Z,2026-05-06T04:41:00Z,161,100,100,SUCCEEDED,v1,24444.61,24503.58
RUN-20260506-COMMERCE_ORDERS,2026-05-06,COMMERCE_ORDERS,2026-05-06T02:00:00Z,2026-05-06T03:02:00Z,62,100,100,SUCCEEDED,v1,25855.65,25880.57
RUN-20260506-CAMPAIGN_SPEND,2026-05-06,CAMPAIGN_SPEND,2026-05-06T02:00:00Z,2026-05-06T04:25:00Z,145,100,100,SUCCEEDED,v1,25384.25,25438.59
RUN-20260507-WEB_EVENTS,2026-05-07,WEB_EVENTS,2026-05-07T02:00:00Z,2026-05-07T03:05:00Z,65,100,100,SUCCEEDED,v1,22717.7,22751.47
RUN-20260507-CRM_LEADS,2026-05-07,CRM_LEADS,2026-05-07T02:00:00Z,2026-05-07T04:35:00Z,155,100,100,SUCCEEDED,v1,25009.77,25029.78
RUN-20260507-COMMERCE_ORDERS,2026-05-07,COMMERCE_ORDERS,2026-05-07T02:00:00Z,2026-05-07T04:21:00Z,141,100,100,SUCCEEDED,v1,29111.31,29170.17
RUN-20260507-CAMPAIGN_SPEND,2026-05-07,CAMPAIGN_SPEND,2026-05-07T02:00:00Z,2026-05-07T03:26:00Z,86,100,100,SUCCEEDED,v1,25868.99,25892.46
RUN-20260508-WEB_EVENTS,2026-05-08,WEB_EVENTS,2026-05-08T02:00:00Z,2026-05-08T03:50:00Z,110,100,100,SUCCEEDED,v1,27727.48,27795.36
RUN-20260508-CRM_LEADS,2026-05-08,CRM_LEADS,2026-05-08T02:00:00Z,2026-05-08T02:57:00Z,57,100,100,SUCCEEDED,v1,25476.64,25487.66
RUN-20260508-COMMERCE_ORDERS,2026-05-08,COMMERCE_ORDERS,2026-05-08T02:00:00Z,2026-05-08T04:45:00Z,165,100,100,SUCCEEDED,v1,26269.8,26324.44
RUN-20260508-CAMPAIGN_SPEND,2026-05-08,CAMPAIGN_SPEND,2026-05-08T02:00:00Z,2026-05-08T03:45:00Z,105,100,100,SUCCEEDED,v2-channel,26475.15,26792.85
RUN-20260509-WEB_EVENTS,2026-05-09,WEB_EVENTS,2026-05-09T02:00:00Z,2026-05-09T04:22:00Z,142,100,100,SUCCEEDED,v1,25744.69,25807.18
RUN-20260509-CRM_LEADS,2026-05-09,CRM_LEADS,2026-05-09T02:00:00Z,2026-05-09T04:54:00Z,174,100,100,SUCCEEDED,v1,28001.28,28069.26
RUN-20260509-COMMERCE_ORDERS,2026-05-09,COMMERCE_ORDERS,2026-05-09T02:00:00Z,2026-05-09T04:48:00Z,168,100,100,SUCCEEDED,v1,25851.36,25931.02
RUN-20260509-CAMPAIGN_SPEND,2026-05-09,CAMPAIGN_SPEND,2026-05-09T02:00:00Z,2026-05-09T04:25:00Z,145,100,100,SUCCEEDED,v2-channel,27272.96,27600.24
RUN-20260510-WEB_EVENTS,2026-05-10,WEB_EVENTS,2026-05-10T02:00:00Z,2026-05-10T03:35:00Z,95,100,100,SUCCEEDED,v1,23991.99,24045.69
RUN-20260510-CRM_LEADS,2026-05-10,CRM_LEADS,2026-05-10T02:00:00Z,2026-05-10T04:07:00Z,127,100,100,SUCCEEDED,v1,25383.98,25451.39
RUN-20260510-COMMERCE_ORDERS,2026-05-10,COMMERCE_ORDERS,2026-05-10T02:00:00Z,2026-05-10T04:04:00Z,124,100,100,SUCCEEDED,v1,27029.37,27058.53
RUN-20260510-CAMPAIGN_SPEND,2026-05-10,CAMPAIGN_SPEND,2026-05-10T02:00:00Z,2026-05-10T04:11:00Z,131,100,100,SUCCEEDED,v2-channel,26502.12,26820.15
RUN-20260511-WEB_EVENTS,2026-05-11,WEB_EVENTS,2026-05-11T02:00:00Z,2026-05-11T04:11:00Z,131,100,100,SUCCEEDED,v1,25785.23,25825.13
RUN-20260511-CRM_LEADS,2026-05-11,CRM_LEADS,2026-05-11T02:00:00Z,2026-05-11T03:20:00Z,80,100,100,SUCCEEDED,v1,26877.25,26894.06
RUN-20260511-COMMERCE_ORDERS,2026-05-11,COMMERCE_ORDERS,2026-05-11T02:00:00Z,2026-05-11T03:46:00Z,106,100,100,SUCCEEDED,v1,27692.25,27749.16
RUN-20260511-CAMPAIGN_SPEND,2026-05-11,CAMPAIGN_SPEND,2026-05-11T02:00:00Z,2026-05-11T04:27:00Z,147,100,100,SUCCEEDED,v1,25561.7,25598.7
