date,month,sku_id,product_name,brand,category,market,channel,promo_id,gross_units,return_units,net_units,baseline_units,list_price_eur,discount_pct,gross_revenue_eur,return_value_eur,discount_value_eur,net_revenue_eur,cogs_eur,gross_profit_eur
2025-03-30,2025-03,SKU-03,Vela Citrus,Vela,Hydration,South,Convenience,,24,0,24,24,2.444,0.0,58.66,0.0,0.0,58.66,22.42,36.24
2025-03-30,2025-03,SKU-03,Vela Citrus,Vela,Hydration,South,Ecommerce,,20,1,19,20,2.444,0.0,48.88,2.44,0.0,46.44,17.75,28.69
2025-03-30,2025-03,SKU-03,Vela Citrus,Vela,Hydration,South,Wholesale,,30,0,30,30,2.444,0.0,73.32,0.0,0.0,73.32,28.02,45.3
2025-03-30,2025-03,SKU-03,Vela Citrus,Vela,Hydration,Central,Grocery,,48,0,48,48,2.6,0.0,124.8,0.0,0.0,124.8,44.83,79.97
2025-03-30,2025-03,SKU-03,Vela Citrus,Vela,Hydration,Central,Convenience,,23,0,23,23,2.6,0.0,59.8,0.0,0.0,59.8,21.48,38.32
2025-03-30,2025-03,SKU-03,Vela Citrus,Vela,Hydration,Central,Ecommerce,,26,1,25,26,2.6,0.0,67.6,2.6,0.0,65.0,23.35,41.65
2025-03-30,2025-03,SKU-03,Vela Citrus,Vela,Hydration,Central,Wholesale,,38,0,38,38,2.6,0.0,98.8,0.0,0.0,98.8,35.49,63.31
2025-03-30,2025-03,SKU-03,Vela Citrus,Vela,Hydration,West,Grocery,,32,0,32,32,2.522,0.0,80.7,0.0,0.0,80.7,29.89,50.81
2025-03-30,2025-03,SKU-03,Vela Citrus,Vela,Hydration,West,Convenience,,17,0,17,17,2.522,0.0,42.87,0.0,0.0,42.87,15.88,27.0
2025-03-30,2025-03,SKU-03,Vela Citrus,Vela,Hydration,West,Ecommerce,,19,1,18,19,2.522,0.0,47.92,2.52,0.0,45.4,16.81,28.58
2025-03-30,2025-03,SKU-03,Vela Citrus,Vela,Hydration,West,Wholesale,,23,0,23,23,2.522,0.0,58.01,0.0,0.0,58.01,21.48,36.52
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,North,Grocery,,38,0,38,38,2.835,0.0,107.73,0.0,0.0,107.73,37.02,70.71
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,North,Convenience,,21,0,21,21,2.835,0.0,59.54,0.0,0.0,59.54,20.46,39.08
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,North,Ecommerce,,21,1,20,21,2.835,0.0,59.54,2.84,0.0,56.7,19.48,37.22
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,North,Wholesale,,29,0,29,29,2.835,0.0,82.22,0.0,0.0,82.22,28.25,53.96
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,South,Grocery,,33,0,33,33,2.538,0.0,83.75,0.0,0.0,83.75,32.15,51.61
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,South,Convenience,,19,0,19,19,2.538,0.0,48.22,0.0,0.0,48.22,18.51,29.71
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,South,Ecommerce,,20,1,19,20,2.538,0.0,50.76,2.54,0.0,48.22,18.51,29.71
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,South,Wholesale,,29,0,29,29,2.538,0.0,73.6,0.0,0.0,73.6,28.25,45.35
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,Central,Grocery,,42,0,42,42,2.7,0.0,113.4,0.0,0.0,113.4,40.92,72.48
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,Central,Convenience,,28,0,28,28,2.7,0.0,75.6,0.0,0.0,75.6,27.28,48.32
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,Central,Ecommerce,,22,1,21,22,2.7,0.0,59.4,2.7,0.0,56.7,20.46,36.24
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,Central,Wholesale,,37,0,37,37,2.7,0.0,99.9,0.0,0.0,99.9,36.05,63.85
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,West,Grocery,,27,0,27,27,2.619,0.0,70.71,0.0,0.0,70.71,26.3,44.41
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,West,Convenience,,18,0,18,18,2.619,0.0,47.14,0.0,0.0,47.14,17.54,29.61
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,West,Ecommerce,,14,0,14,14,2.619,0.0,36.67,0.0,0.0,36.67,13.64,23.03
2025-03-30,2025-03,SKU-04,Vela Berry,Vela,Hydration,West,Wholesale,,26,0,26,26,2.619,0.0,68.09,0.0,0.0,68.09,25.33,42.76
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,North,Grocery,,35,0,35,35,3.99,0.0,139.65,0.0,0.0,139.65,50.62,89.03
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,North,Convenience,,24,0,24,24,3.99,0.0,95.76,0.0,0.0,95.76,34.71,61.05
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,North,Ecommerce,,21,1,20,21,3.99,0.0,83.79,3.99,0.0,79.8,28.92,50.88
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,North,Wholesale,,29,0,29,29,3.99,0.0,115.71,0.0,0.0,115.71,41.94,73.77
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,South,Grocery,,34,0,34,34,3.572,0.0,121.45,0.0,0.0,121.45,49.17,72.28
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,South,Convenience,,19,0,19,19,3.572,0.0,67.87,0.0,0.0,67.87,27.48,40.39
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,South,Ecommerce,,16,1,15,16,3.572,0.0,57.15,3.57,0.0,53.58,21.69,31.89
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,South,Wholesale,,23,0,23,23,3.572,0.0,82.16,0.0,0.0,82.16,33.26,48.89
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,Central,Grocery,,36,0,36,36,3.8,0.0,136.8,0.0,0.0,136.8,52.06,84.74
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,Central,Convenience,,25,0,25,25,3.8,0.0,95.0,0.0,0.0,95.0,36.16,58.84
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,Central,Ecommerce,,24,1,23,24,3.8,0.0,91.2,3.8,0.0,87.4,33.26,54.14
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,Central,Wholesale,,35,0,35,35,3.8,0.0,133.0,0.0,0.0,133.0,50.62,82.38
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,West,Grocery,,23,0,23,23,3.686,0.0,84.78,0.0,0.0,84.78,33.26,51.51
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,West,Convenience,,18,0,18,18,3.686,0.0,66.35,0.0,0.0,66.35,26.03,40.32
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,West,Ecommerce,,14,0,14,14,3.686,0.0,51.6,0.0,0.0,51.6,20.25,31.36
2025-03-30,2025-03,SKU-05,Luma Oats,Luma,Breakfast,West,Wholesale,,23,0,23,23,3.686,0.0,84.78,0.0,0.0,84.78,33.26,51.51
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,North,Grocery,,30,0,30,30,4.83,0.0,144.9,0.0,0.0,144.9,55.14,89.76
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,North,Convenience,,22,0,22,22,4.83,0.0,106.26,0.0,0.0,106.26,40.43,65.83
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,North,Ecommerce,,20,1,19,20,4.83,0.0,96.6,4.83,0.0,91.77,34.92,56.85
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,North,Wholesale,,25,0,25,25,4.83,0.0,120.75,0.0,0.0,120.75,45.95,74.8
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,South,Grocery,,29,0,29,29,4.324,0.0,125.4,0.0,0.0,125.4,53.3,72.1
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,South,Convenience,,17,0,17,17,4.324,0.0,73.51,0.0,0.0,73.51,31.25,42.26
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,South,Ecommerce,,14,0,14,14,4.324,0.0,60.54,0.0,0.0,60.54,25.73,34.8
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,South,Wholesale,,21,0,21,21,4.324,0.0,90.8,0.0,0.0,90.8,38.6,52.21
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,Central,Grocery,,37,0,37,37,4.6,0.0,170.2,0.0,0.0,170.2,68.0,102.2
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,Central,Convenience,,20,0,20,20,4.6,0.0,92.0,0.0,0.0,92.0,36.76,55.24
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,Central,Ecommerce,,19,1,18,19,4.6,0.0,87.4,4.6,0.0,82.8,33.08,49.72
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,Central,Wholesale,,31,0,31,31,4.6,0.0,142.6,0.0,0.0,142.6,56.98,85.62
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,West,Grocery,,24,0,24,24,4.462,0.0,107.09,0.0,0.0,107.09,44.11,62.98
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,West,Convenience,,15,0,15,15,4.462,0.0,66.93,0.0,0.0,66.93,27.57,39.36
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,West,Ecommerce,,13,1,12,13,4.462,0.0,58.01,4.46,0.0,53.54,22.06,31.49
2025-03-30,2025-03,SKU-06,Luma Granola,Luma,Breakfast,West,Wholesale,,20,0,20,20,4.462,0.0,89.24,0.0,0.0,89.24,36.76,52.48
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,North,Grocery,,31,0,31,31,4.41,0.0,136.71,0.0,0.0,136.71,50.44,86.27
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,North,Convenience,,18,0,18,18,4.41,0.0,79.38,0.0,0.0,79.38,29.29,50.09
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,North,Ecommerce,,15,1,14,15,4.41,0.0,66.15,4.41,0.0,61.74,22.78,38.96
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,North,Wholesale,,27,0,27,27,4.41,0.0,119.07,0.0,0.0,119.07,43.93,75.14
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,South,Grocery,,24,0,24,24,3.948,0.0,94.75,0.0,0.0,94.75,39.05,55.7
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,South,Convenience,,17,0,17,17,3.948,0.0,67.12,0.0,0.0,67.12,27.66,39.46
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,South,Ecommerce,,13,1,12,13,3.948,0.0,51.32,3.95,0.0,47.38,19.52,27.85
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,South,Wholesale,,25,0,25,25,3.948,0.0,98.7,0.0,0.0,98.7,40.68,58.02
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,Central,Grocery,,31,0,31,31,4.2,0.0,130.2,0.0,0.0,130.2,50.44,79.76
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,Central,Convenience,,17,0,17,17,4.2,0.0,71.4,0.0,0.0,71.4,27.66,43.74
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,Central,Ecommerce,,16,1,15,16,4.2,0.0,67.2,4.2,0.0,63.0,24.41,38.59
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,Central,Wholesale,,25,0,25,25,4.2,0.0,105.0,0.0,0.0,105.0,40.68,64.32
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,West,Grocery,,21,0,21,21,4.074,0.0,85.55,0.0,0.0,85.55,34.17,51.39
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,West,Convenience,,13,0,13,13,4.074,0.0,52.96,0.0,0.0,52.96,21.15,31.81
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,West,Ecommerce,,12,0,12,12,4.074,0.0,48.89,0.0,0.0,48.89,19.52,29.36
2025-03-30,2025-03,SKU-07,Northstar Porridge,Northstar,Breakfast,West,Wholesale,,17,0,17,17,4.074,0.0,69.26,0.0,0.0,69.26,27.66,41.6
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,North,Grocery,,27,0,27,27,5.145,0.0,138.92,0.0,0.0,138.92,52.61,86.31
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,North,Convenience,,18,0,18,18,5.145,0.0,92.61,0.0,0.0,92.61,35.07,57.54
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,North,Ecommerce,,13,0,13,13,5.145,0.0,66.89,0.0,0.0,66.89,25.33,41.56
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,North,Wholesale,,22,0,22,22,5.145,0.0,113.19,0.0,0.0,113.19,42.87,70.32
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,South,Grocery,,24,0,24,24,4.606,0.0,110.54,0.0,0.0,110.54,46.76,63.78
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,South,Convenience,,12,0,12,12,4.606,0.0,55.27,0.0,0.0,55.27,23.38,31.89
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,South,Ecommerce,,11,0,11,11,4.606,0.0,50.67,0.0,0.0,50.67,21.43,29.23
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,South,Wholesale,,22,0,22,22,4.606,0.0,101.33,0.0,0.0,101.33,42.87,58.47
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,Central,Grocery,,26,0,26,26,4.9,0.0,127.4,0.0,0.0,127.4,50.66,76.74
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,Central,Convenience,,15,0,15,15,4.9,0.0,73.5,0.0,0.0,73.5,29.23,44.27
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,Central,Ecommerce,,15,1,14,15,4.9,0.0,73.5,4.9,0.0,68.6,27.28,41.32
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,Central,Wholesale,,21,0,21,21,4.9,0.0,102.9,0.0,0.0,102.9,40.92,61.98
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,West,Grocery,,18,0,18,18,4.753,0.0,85.55,0.0,0.0,85.55,35.07,50.48
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,West,Convenience,,13,0,13,13,4.753,0.0,61.79,0.0,0.0,61.79,25.33,36.46
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,West,Ecommerce,,10,0,10,10,4.753,0.0,47.53,0.0,0.0,47.53,19.48,28.05
2025-03-30,2025-03,SKU-08,Halo Muesli,Halo,Breakfast,West,Wholesale,,17,0,17,17,4.753,0.0,80.8,0.0,0.0,80.8,33.12,47.68
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,North,Grocery,,58,0,58,58,1.785,0.0,103.53,0.0,0.0,103.53,33.79,69.74
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,North,Convenience,,44,1,43,44,1.785,0.0,78.54,1.78,0.0,76.75,25.05,51.71
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,North,Ecommerce,,35,2,33,35,1.785,0.0,62.47,3.57,0.0,58.9,19.22,39.68
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,North,Wholesale,,64,0,64,64,1.785,0.0,114.24,0.0,0.0,114.24,37.28,76.96
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,South,Grocery,,55,0,55,55,1.598,0.0,87.89,0.0,0.0,87.89,32.04,55.85
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,South,Convenience,,31,0,31,31,1.598,0.0,49.54,0.0,0.0,49.54,18.06,31.48
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,South,Ecommerce,,33,2,31,33,1.598,0.0,52.73,3.2,0.0,49.54,18.06,31.48
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,South,Wholesale,,51,1,50,51,1.598,0.0,81.5,1.6,0.0,79.9,29.13,50.77
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,Central,Grocery,,71,1,70,71,1.7,0.0,120.7,1.7,0.0,119.0,40.78,78.22
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,Central,Convenience,,38,1,37,38,1.7,0.0,64.6,1.7,0.0,62.9,21.55,41.35
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,Central,Ecommerce,,46,2,44,46,1.7,0.0,78.2,3.4,0.0,74.8,25.63,49.17
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,Central,Wholesale,,60,1,59,60,1.7,0.0,102.0,1.7,0.0,100.3,34.37,65.93
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,West,Grocery,,43,0,43,43,1.649,0.0,70.91,0.0,0.0,70.91,25.05,45.86
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,West,Convenience,,29,0,29,29,1.649,0.0,47.82,0.0,0.0,47.82,16.89,30.93
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,West,Ecommerce,,27,1,26,27,1.649,0.0,44.52,1.65,0.0,42.87,15.15,27.73
2025-03-30,2025-03,SKU-09,Orbit Bar,Orbit,Snacks,West,Wholesale,,39,0,39,39,1.649,0.0,64.31,0.0,0.0,64.31,22.72,41.59
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,North,Grocery,,45,0,45,45,3.045,0.0,137.03,0.0,0.0,137.03,46.1,90.93
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,North,Convenience,,29,0,29,29,3.045,0.0,88.3,0.0,0.0,88.3,29.71,58.6
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,North,Ecommerce,,27,1,26,27,3.045,0.0,82.22,3.04,0.0,79.17,26.64,52.53
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,North,Wholesale,,43,0,43,43,3.045,0.0,130.94,0.0,0.0,130.94,44.05,86.88
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,South,Grocery,,41,0,41,41,2.726,0.0,111.77,0.0,0.0,111.77,42.0,69.76
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,South,Convenience,,26,0,26,26,2.726,0.0,70.88,0.0,0.0,70.88,26.64,44.24
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,South,Ecommerce,,23,1,22,23,2.726,0.0,62.7,2.73,0.0,59.97,22.54,37.43
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,South,Wholesale,,38,0,38,38,2.726,0.0,103.59,0.0,0.0,103.59,38.93,64.66
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,Central,Grocery,,50,0,50,50,2.9,0.0,145.0,0.0,0.0,145.0,51.22,93.78
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,Central,Convenience,,31,1,30,31,2.9,0.0,89.9,2.9,0.0,87.0,30.73,56.27
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,Central,Ecommerce,,32,1,31,32,2.9,0.0,92.8,2.9,0.0,89.9,31.76,58.14
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,Central,Wholesale,,40,0,40,40,2.9,0.0,116.0,0.0,0.0,116.0,40.98,75.02
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,West,Grocery,,29,0,29,29,2.813,0.0,81.58,0.0,0.0,81.58,29.71,51.87
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,West,Convenience,,21,0,21,21,2.813,0.0,59.07,0.0,0.0,59.07,21.51,37.56
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,West,Ecommerce,,16,1,15,16,2.813,0.0,45.01,2.81,0.0,42.19,15.37,26.83
2025-03-30,2025-03,SKU-10,Orbit Bites,Orbit,Snacks,West,Wholesale,,28,0,28,28,2.813,0.0,78.76,0.0,0.0,78.76,28.68,50.08
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,North,Grocery,,44,0,44,44,3.465,0.0,152.46,0.0,0.0,152.46,53.47,98.99
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,North,Convenience,,27,0,27,27,3.465,0.0,93.55,0.0,0.0,93.55,32.81,60.74
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,North,Ecommerce,,20,1,19,20,3.465,0.0,69.3,3.46,0.0,65.83,23.09,42.75
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,North,Wholesale,,34,0,34,34,3.465,0.0,117.81,0.0,0.0,117.81,41.32,76.49
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,South,Grocery,,34,0,34,34,3.102,0.0,105.47,0.0,0.0,105.47,41.32,64.15
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,South,Convenience,,22,0,22,22,3.102,0.0,68.24,0.0,0.0,68.24,26.74,41.51
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,South,Ecommerce,,18,1,17,18,3.102,0.0,55.84,3.1,0.0,52.73,20.66,32.07
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,South,Wholesale,,28,0,28,28,3.102,0.0,86.86,0.0,0.0,86.86,34.03,52.83
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,Central,Grocery,,45,0,45,45,3.3,0.0,148.5,0.0,0.0,148.5,54.69,93.81
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,Central,Convenience,,28,0,28,28,3.3,0.0,92.4,0.0,0.0,92.4,34.03,58.37
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,Central,Ecommerce,,26,1,25,26,3.3,0.0,85.8,3.3,0.0,82.5,30.38,52.12
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,Central,Wholesale,,32,0,32,32,3.3,0.0,105.6,0.0,0.0,105.6,38.89,66.71
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,West,Grocery,,28,0,28,28,3.201,0.0,89.63,0.0,0.0,89.63,34.03,55.6
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,West,Convenience,,18,0,18,18,3.201,0.0,57.62,0.0,0.0,57.62,21.87,35.74
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,West,Ecommerce,,19,1,18,19,3.201,0.0,60.82,3.2,0.0,57.62,21.87,35.74
2025-03-30,2025-03,SKU-11,Aster Crunch,Aster,Snacks,West,Wholesale,,26,0,26,26,3.201,0.0,83.23,0.0,0.0,83.23,31.6,51.63
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,North,Grocery,,33,0,33,33,3.78,0.0,124.74,0.0,0.0,124.74,44.41,80.33
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,North,Convenience,,22,0,22,22,3.78,0.0,83.16,0.0,0.0,83.16,29.61,53.55
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,North,Ecommerce,,20,1,19,20,3.78,0.0,75.6,3.78,0.0,71.82,25.57,46.25
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,North,Wholesale,,28,0,28,28,3.78,0.0,105.84,0.0,0.0,105.84,37.68,68.16
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,South,Grocery,,36,0,36,36,3.384,0.0,121.82,0.0,0.0,121.82,48.45,73.37
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,South,Convenience,,20,0,20,20,3.384,0.0,67.68,0.0,0.0,67.68,26.92,40.76
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,South,Ecommerce,,17,1,16,17,3.384,0.0,57.53,3.38,0.0,54.14,21.53,32.61
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,South,Wholesale,,29,0,29,29,3.384,0.0,98.14,0.0,0.0,98.14,39.03,59.11
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,Central,Grocery,,36,0,36,36,3.6,0.0,129.6,0.0,0.0,129.6,48.45,81.15
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,Central,Convenience,,24,0,24,24,3.6,0.0,86.4,0.0,0.0,86.4,32.3,54.1
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,Central,Ecommerce,,24,1,23,24,3.6,0.0,86.4,3.6,0.0,82.8,30.95,51.85
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,Central,Wholesale,,31,0,31,31,3.6,0.0,111.6,0.0,0.0,111.6,41.72,69.88
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,West,Grocery,,25,0,25,25,3.492,0.0,87.3,0.0,0.0,87.3,33.65,53.65
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,West,Convenience,,17,0,17,17,3.492,0.0,59.36,0.0,0.0,59.36,22.88,36.49
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,West,Ecommerce,,14,1,13,14,3.492,0.0,48.89,3.49,0.0,45.4,17.5,27.9
2025-03-30,2025-03,SKU-12,Vela Mix,Vela,Snacks,West,Wholesale,,23,0,23,23,3.492,0.0,80.32,0.0,0.0,80.32,30.95,49.36
2025-03-30,2025-03,SKU-13,Luma Oat Drink,Luma,Plant-Based,North,Grocery,,32,0,32,32,3.36,0.0,107.52,0.0,0.0,107.52,41.14,66.38
2025-03-30,2025-03,SKU-13,Luma Oat Drink,Luma,Plant-Based,North,Convenience,,23,0,23,23,3.36,0.0,77.28,0.0,0.0,77.28,29.57,47.71
2025-03-30,2025-03,SKU-13,Luma Oat Drink,Luma,Plant-Based,North,Ecommerce,,21,1,20,21,3.36,0.0,70.56,3.36,0.0,67.2,25.71,41.49
2025-03-30,2025-03,SKU-13,Luma Oat Drink,Luma,Plant-Based,North,Wholesale,,27,0,27,27,3.36,0.0,90.72,0.0,0.0,90.72,34.71,56.01
2025-03-30,2025-03,SKU-13,Luma Oat Drink,Luma,Plant-Based,South,Grocery,,25,0,25,25,3.008,0.0,75.2,0.0,0.0,75.2,32.14,43.06
2025-03-30,2025-03,SKU-13,Luma Oat Drink,Luma,Plant-Based,South,Convenience,,18,0,18,18,3.008,0.0,54.14,0.0,0.0,54.14,23.14,31.0
2025-03-30,2025-03,SKU-13,Luma Oat Drink,Luma,Plant-Based,South,Ecommerce,,16,1,15,16,3.008,0.0,48.13,3.01,0.0,45.12,19.28,25.84
2025-03-30,2025-03,SKU-13,Luma Oat Drink,Luma,Plant-Based,South,Wholesale,,26,0,26,26,3.008,0.0,78.21,0.0,0.0,78.21,33.42,44.78
2025-03-30,2025-03,SKU-13,Luma Oat Drink,Luma,Plant-Based,Central,Grocery,,35,0,35,35,3.2,0.0,112.0,0.0,0.0,112.0,44.99,67.01
